Tipo de Coeficiente,Coeficiente,p_value,inter_conf_inf,inter_conf_sup,AIC,BIC,store_id,Modelo,store_type,store_size,city_code
ma.L1,-0.8959434006634819,2.169853624726682e-25,-1.064585278349034,-0.7273015229779298,1512.7987693174573,1579.4490847163283,S0041," ARIMA(2,0,1)(0,0,0)[52] intercept",ST03,8.0,SAMSUN
sigma2,3159.657978803678,7.545374272217274e-17,2416.9504898815208,3902.365467725835,1512.7987693174573,1579.4490847163283,S0041," ARIMA(2,0,1)(0,0,0)[52] intercept",ST03,8.0,SAMSUN
stock_inicial,0.316464511195498,2.033827787470758e-05,0.17090289948590856,0.4620261229050875,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
Probin1_very_low,1.6893187444198916,0.33903324428247805,-1.7737948783343898,5.152432367174173,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
Probin1_low,3.964717950403493,0.15027065684724367,-1.4369457469269404,9.366381647733927,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
Probin1_moderate,3.428093992744119,0.2939033557598264,-2.973353068658603,9.82954105414684,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
Probin1_high,1.9970452456216439,0.5085774784924695,-3.9240063802965484,7.918096871539836,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
Probin1_very_high,1.7208043041789407,0.5515460915211019,-3.943387662991827,7.384996271349709,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
Probin2_very_low,-1.085335767584294e-14,0.9999663162221984,-5.038959043415957e-10,5.03874197626244e-10,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
Probin2_high,-1.403495976462094e-14,0.9998169371124181,-1.1990846628493113e-10,1.1988039636540192e-10,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
Probin2_very_high,-3.191485247437682e-14,,,,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
promo_discount_16,3.0566981494478794e-14,,,,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
promo_discount_20,0.0,1.0,-6.285525527950146e-11,6.285525527950146e-11,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
promo_discount_35,0.0,,0.0,0.0,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
promo_discount_40,0.0,,0.0,0.0,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
promo_discount_50,0.0,,0.0,0.0,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
Primavera,-138.64406094919406,0.09414802499811836,-300.9808343992746,23.69271250088653,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
Verao,-38.70927235845934,0.6019165838540974,-184.15029648667414,106.73175176975545,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
Outono,41.51560001092357,0.5796887852867215,-105.40259681637195,188.4337968382191,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
Feriados,-43.52305888583359,0.45900936400370107,-158.7236537485146,71.67753597684742,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
ma.L1,0.3610727227096839,2.245970051139648e-06,0.2114532786189041,0.5106921668004637,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
sigma2,37876.14702250345,1.4379364160485438e-18,29434.894942299463,46317.39910270744,1832.2745391322292,1890.2313351312473,S0045," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
stock_inicial,0.7526910787001311,0.008254317471248157,0.1941996442019177,1.3111825131983443,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
Probin1_very_low,-9.475323468579713,0.19223904882152876,-23.717287482850903,4.766640545691477,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
Probin1_low,1.1724742485475508,0.9065843292794419,-18.41037581341501,20.75532431051011,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
Probin1_moderate,3.109773172967389,0.7614827396441417,-16.97047524416529,23.19002159010007,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
Probin1_high,11.91939480469489,0.16755960171469642,-5.008212196849014,28.847001806238794,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
Probin1_very_high,6.7782110644659115,0.666008702375792,-24.000418245140654,37.55684037407248,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
Probin2_very_low,7.362038642860287e-13,0.9999785342193204,-5.363318595891051e-08,5.363465836663908e-08,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
Probin2_high,1.2055992139753682e-13,0.9998723951492218,-1.4773673058376212e-09,1.4776084256804164e-09,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
Probin2_very_high,5.748726091808843e-14,0.9997075251173552,-3.073193826812774e-10,3.0743435720311357e-10,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
promo_discount_16,1.2020872733834342e-14,,,,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
promo_discount_20,0.0,,,,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
promo_discount_35,0.0,,0.0,0.0,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
promo_discount_40,0.0,,0.0,0.0,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
promo_discount_50,0.0,,0.0,0.0,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
Primavera,130.86860998485855,0.6435473723119081,-423.42787607337715,685.1650960430943,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
Verao,361.3392544062237,0.21764092781514233,-213.12323487538453,935.801743687832,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
Outono,295.1126362903065,0.4432276194531075,-459.24915536794236,1049.4744279485553,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
Feriados,-75.28733798323677,0.657469949517476,-408.07372972528583,257.49905375881224,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
ar.L1,0.3017419602092359,0.03517837901577447,0.020963521272684027,0.5825203991457877,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
sigma2,190033.08260157352,2.9559336027500076e-07,117375.86226407874,262690.3029390683,1118.1371662389479,1163.670488619269,S0046," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,26.0,KAHRAMANMARAS
stock_inicial,0.4504582898491333,0.0031829796440721193,0.1511245879441952,0.7497919917540714,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
Probin1_very_low,-1.9615815621921748,0.3739087124780003,-6.285394768934026,2.362231644549676,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
Probin1_low,5.1945750098245735,0.09346698451298782,-0.8750945054357917,11.264244525084939,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
Probin1_moderate,0.08121719842077722,0.9773151108706477,-5.516886949057925,5.67932134589948,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
Probin1_high,4.2149820960254605,0.26967592896548465,-3.2692945130021123,11.699258705053033,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
Probin1_very_high,1.3017667749370085,0.5163047173688589,-2.6292213438518948,5.232754893725912,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
Probin2_very_low,3.8111482488422464e-13,,,,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
Probin2_high,-1.3008974342252234e-15,0.9999999401028415,-3.3964482835504836e-08,3.396448023370997e-08,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
Probin2_very_high,6.918536597756696e-15,0.9999997430690492,-4.211006381495732e-08,4.211007765203052e-08,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
promo_discount_16,1.9213426518330842e-14,,,,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
promo_discount_20,0.0,,,,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
promo_discount_35,0.0,,,,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
promo_discount_40,0.0,1.0,-2.668679425922149e-10,2.668679425922149e-10,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
promo_discount_50,0.0,,,,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
Primavera,-210.82833094929927,0.18602461547453053,-523.2952065311085,101.63854463251002,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
Verao,21.92578432490475,0.9139811521160579,-375.911764582076,419.76333323188544,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
Outono,70.87399431829584,0.7033927674796601,-293.96499369859845,435.71298233519013,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
Feriados,-7.761250187964639,0.9392973078937567,-207.51377589785454,191.99127552192527,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
ar.L1,0.17934268894102312,0.28425251824616815,-0.14891675478997457,0.5076021326720208,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
ar.L2,0.8121377843033076,3.622983525014053e-07,0.4992775717088261,1.1249979968977892,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
ma.L1,0.06492272105637925,0.7162700714675585,-0.2851854402023869,0.4150308823151454,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
ma.L2,-0.8219084962851938,2.0556578556025067e-09,-1.0906917150780142,-0.5531252774923735,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
sigma2,147074.5990749746,7.025704992399798e-17,112538.26463544182,181610.93351450737,2013.5628391243167,2080.2131545231878,S0050," ARIMA(2,0,2)(0,0,0)[52]          ",ST04,31.0,ISTANBUL
stock_inicial,0.6157957245723652,6.683203064314047e-14,0.4547407792883664,0.776850669856364,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
Probin1_very_low,2.2030832769517588,0.14328212479712665,-0.7469957510116423,5.15316230491516,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
Probin1_low,-0.4137797337571614,0.8708222936907901,-5.401006754261925,4.5734472867476015,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
Probin1_moderate,-1.2563745721675244,0.5865695159338389,-5.784483796257005,3.271734651921957,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
Probin1_high,5.664206148673541,0.04242130287110435,0.19370207890835012,11.134710218438732,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
Probin1_very_high,0.5143119247478215,0.8448522797068835,-4.636842180579061,5.665466030074704,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
Probin2_very_low,-2.806626135199255e-14,,,,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
Probin2_high,1.2776271307431893e-14,,,,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
Probin2_very_high,-1.5335806958240327e-14,,,,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
promo_discount_16,-4.782375853159698e-15,0.9997778831361408,-3.367534077627575e-11,3.366577602456943e-11,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
promo_discount_20,0.0,1.0,-2.1826533618257927e-11,2.1826533618257927e-11,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
promo_discount_35,0.0,,0.0,0.0,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
promo_discount_40,0.0,,0.0,0.0,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
promo_discount_50,0.0,,0.0,0.0,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
Primavera,-49.882412424038556,0.4443304108688795,-177.69988556568077,77.93506071760365,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
Verao,-72.69162193296891,0.25721167546048096,-198.4393616078235,53.056117741885686,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
Outono,-60.06070394195232,0.48089327984377817,-227.06652129830556,106.94511341440094,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
Feriados,39.257437848555334,0.33167327074254593,-40.004206596051525,118.5190822931622,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
ma.L1,0.2162878038934334,0.009222390609091987,0.053474658528253644,0.37910094925861315,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
sigma2,47720.0036797695,6.355532533661176e-23,38231.9371045695,57208.0702549695,1868.6658644815523,1926.6226604805704,S0052," ARIMA(0,0,1)(0,0,0)[52]          ",ST04,17.0,ISTANBUL
stock_inicial,0.36529489951918825,1.3453506440198262e-07,0.2295041119797905,0.501085687058586,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
Probin1_very_low,1.5117385851396963,0.35775094662087836,-1.7100566105100572,4.7335337807894495,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
Probin1_low,2.7933826703732447,0.3529910258436587,-3.101223148397905,8.687988489144395,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
Probin1_moderate,1.3938404856436417,0.3179551061003594,-1.3416778869430144,4.129358858230297,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
Probin1_high,3.382635813978372,0.262643063302733,-2.5359912778494045,9.301262905806148,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
Probin1_very_high,5.14660714675197,0.0190453357615878,0.8443883489201296,9.44882594458381,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
Probin2_very_low,7.404285574565109e-13,0.9998652812867383,-8.59421017292943e-09,8.595691030044345e-09,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
Probin2_high,-1.0031266724311502e-14,0.9997656303033655,-6.694336656928823e-11,6.69233040358396e-11,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
Probin2_very_high,-8.55824143960854e-15,,,,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
promo_discount_16,2.2599979376452136e-14,,,,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
promo_discount_20,0.0,1.0,-3.346280286357681e-11,3.346280286357681e-11,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
promo_discount_35,0.0,,0.0,0.0,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
promo_discount_40,0.0,,0.0,0.0,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
promo_discount_50,0.0,,0.0,0.0,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
Primavera,-94.62291932108921,0.47983002720477164,-357.0964850138798,167.85064637170137,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
Verao,-115.00510125899413,0.35234058045497907,-357.3616363274774,127.35143380948912,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
Outono,183.92449856362933,0.11700664021751196,-46.055745361828144,413.9047424890868,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
Feriados,3.6702736941385914,0.9595598945831121,-138.19897048701839,145.53951787529556,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
ar.L1,0.23839691755111264,0.0047562573968906756,0.07288726170974286,0.4039065733924824,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
sigma2,95947.19099850334,9.041908979357172e-26,78030.01536880713,113864.36662819955,1956.554993599344,2014.5117895983622,S0055," ARIMA(1,0,0)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
stock_inicial,0.3637912610570376,6.633842899909204e-05,0.18504750922329752,0.5425350128907777,2244.306254139331,2308.0587297382513,S0056," ARIMA(1,0,0)(1,0,1)[52]          ",ST04,42.0,ESKIIEHIR
Probin1_very_low,8.694447790891495,0.04915973905367704,0.031997078376358346,17.356898503406633,2244.306254139331,2308.0587297382513,S0056," ARIMA(1,0,0)(1,0,1)[52]          ",ST04,42.0,ESKIIEHIR
Probin1_low,7.048503505924823,0.33141821244409864,-7.175077815277638,21.272084827127284,2244.306254139331,2308.0587297382513,S0056," ARIMA(1,0,0)(1,0,1)[52]          ",ST04,42.0,ESKIIEHIR
Probin1_moderate,-3.10096452377068,0.5247615528733682,-12.656877705788924,6.454948658247565,2244.306254139331,2308.0587297382513,S0056," ARIMA(1,0,0)(1,0,1)[52]          ",ST04,42.0,ESKIIEHIR
Probin1_high,22.348909417907137,0.0007823407716436806,9.30828048156445,35.38953835424982,2244.306254139331,2308.0587297382513,S0056," ARIMA(1,0,0)(1,0,1)[52]          ",ST04,42.0,ESKIIEHIR
Probin1_very_high,17.410022364012384,0.01465398563370878,3.4298735785541794,31.39017114947059,2244.306254139331,2308.0587297382513,S0056," ARIMA(1,0,0)(1,0,1)[52]          ",ST04,42.0,ESKIIEHIR
Probin2_very_low,1.3173033766028688e-12,0.9999999999999991,-2323.0711740317497,2323.0711740317524,2244.306254139331,2308.0587297382513,S0056," ARIMA(1,0,0)(1,0,1)[52]          ",ST04,42.0,ESKIIEHIR
Probin2_high,2.271994562989861e-14,1.0,-2323.071174185487,2323.071174185487,2244.306254139331,2308.0587297382513,S0056," ARIMA(1,0,0)(1,0,1)[52]          ",ST04,42.0,ESKIIEHIR
Probin2_very_high,-1.3310132288036724e-13,0.9999999999999999,-2323.071174900776,2323.071174900776,2244.306254139331,2308.0587297382513,S0056," ARIMA(1,0,0)(1,0,1)[52]          ",ST04,42.0,ESKIIEHIR
promo_discount_16,1.8512701313394862e-13,0.9999999999999999,-2323.0711745864655,2323.0711745864655,2244.306254139331,2308.0587297382513,S0056," ARIMA(1,0,0)(1,0,1)[52]          ",ST04,42.0,ESKIIEHIR
promo_discount_20,0.0,1.0,-2323.0711745927856,2323.0711745927856,2244.306254139331,2308.0587297382513,S0056," ARIMA(1,0,0)(1,0,1)[52]          ",ST04,42.0,ESKIIEHIR
